home_player,away_player,sets,resulthome,resultaway,match_number
Mohácsi János,Szabó Zsolt,[],3,0,1
Mohácsi János,Haber Ferenc,[],3,2,5
Mohácsi János,Walger János,[],3,0,9
Mohácsi János,Reisz György,[],3,1,13
Dezsényiné Horgos Barbara,Szabó Zsolt,[],2,3,14
Dezsényiné Horgos Barbara,Haber Ferenc,[],0,3,2
Dezsényiné Horgos Barbara,Walger János,[],3,0,6
Dezsényiné Horgos Barbara,Reisz György,[],3,1,10
Somogyi Roland,Szabó Zsolt,[],3,0,11
Somogyi Roland,Haber Ferenc,[],3,0,15
Somogyi Roland,Walger János,[],3,0,3
Somogyi Roland,Reisz György,[],0,3,7
Borbély János,Szabó Zsolt,[],3,0,8
Borbély János,Haber Ferenc,[],3,0,12
Borbély János,Walger János,[],3,0,16
Borbély János,Reisz György,[],3,1,4
