home_player,away_player,sets,resulthome,resultaway,match_number
Szekulesz Péter,Shan Xianyi,[],0,3,1
Szekulesz Péter,Deliagosz Sztamatisz András,[],0,3,5
Szekulesz Péter,Samu Zoltán,[],1,3,9
Szekulesz Péter,Németh András,[],3,0,13
Hanyecz Attila,Shan Xianyi,[],0,3,14
Hanyecz Attila,Deliagosz Sztamatisz András,[],0,3,2
Hanyecz Attila,Samu Zoltán,[],0,3,6
Hanyecz Attila,Németh András,[],3,1,10
Varga Gergely,Shan Xianyi,[],0,3,11
Varga Gergely,Deliagosz Sztamatisz András,[],1,3,15
Varga Gergely,Samu Zoltán,[],0,3,3
Varga Gergely,Németh András,[],3,0,7
Pintér Róbert,Shan Xianyi,[],1,3,8
Pintér Róbert,Deliagosz Sztamatisz András,[],3,1,12
Pintér Róbert,Samu Zoltán,[],3,0,16
Pintér Róbert,Németh András,[],3,1,4
