home_player,away_player,sets,resulthome,resultaway,match_number
Vancsura György,Fail György,[],3,1,1
Vancsura György,Bősz Gábor,[],3,1,5
Vancsura György,Schwáb Vilmos,[],0,3,9
Vancsura György,Jelasity Radovan,[],3,0,13
Olbort Attila,Fail György,[],2,3,14
Olbort Attila,Bősz Gábor,[],2,3,2
Olbort Attila,Schwáb Vilmos,[],3,2,6
Olbort Attila,Jelasity Radovan,[],1,3,10
Rugási László,Fail György,[],1,3,11
Rugási László,Bősz Gábor,[],3,0,15
Rugási László,Schwáb Vilmos,[],3,2,3
Rugási László,Jelasity Radovan,[],3,0,7
Borisza Gyula,Fail György,[],1,3,8
Borisza Gyula,Bősz Gábor,[],3,1,12
Borisza Gyula,Schwáb Vilmos,[],1,3,16
Borisza Gyula,Jelasity Radovan,[],2,3,4
