home_player,away_player,sets,resulthome,resultaway,match_number
Nagy Gábor Zsolt,Bálint Csaba,[],1,3,1
Nagy Gábor Zsolt,Seres Árpád,[],1,3,5
Nagy Gábor Zsolt,Samu Zoltán,[],3,2,9
Nagy Gábor Zsolt,Török Attila,[],0,3,13
Kőszegi Dániel,Bálint Csaba,[],0,3,14
Kőszegi Dániel,Seres Árpád,[],1,3,2
Kőszegi Dániel,Samu Zoltán,[],0,3,6
Kőszegi Dániel,Török Attila,[],1,3,10
Lipka Zsolt,Bálint Csaba,[],0,3,11
Lipka Zsolt,Seres Árpád,[],0,3,15
Lipka Zsolt,Samu Zoltán,[],0,3,3
Lipka Zsolt,Török Attila,[],0,3,7
Bodnár István,Bálint Csaba,[],0,3,8
Bodnár István,Seres Árpád,[],0,3,12
Bodnár István,Samu Zoltán,[],0,3,16
Bodnár István,Török Attila,[],0,3,4
