home_player,away_player,sets,resulthome,resultaway,match_number
Zsedényi Csaba,Tran van Tan,[],3,0,1
Zsedényi Csaba,Babusa Sándor,[],3,0,5
Zsedényi Csaba,Németh IstvánSzamkó István,[],3,2,9
Zsedényi Csaba,Lucz Péter,[],2,3,13
Papp CsabaPásztor József,Tran van Tan,[],3,1,14
Papp CsabaPásztor József,Babusa Sándor,[],2,3,2
Papp CsabaPásztor József,Németh IstvánSzamkó István,[],2,3,6
Papp CsabaPásztor József,Lucz Péter,[],1,3,10
Tomacsek József,Tran van Tan,[],3,2,11
Tomacsek József,Babusa Sándor,[],2,3,15
Tomacsek József,Németh IstvánSzamkó István,[],3,0,3
Tomacsek József,Lucz Péter,[],1,3,7
Kis Árpád,Tran van Tan,[],3,0,8
Kis Árpád,Babusa Sándor,[],2,3,12
Kis Árpád,Németh IstvánSzamkó István,[],3,2,16
Kis Árpád,Lucz Péter,[],3,2,4
