home_player,away_player,sets,resulthome,resultaway,match_number
Frank László,Mannah Kinán dr,[],3,2,1
Frank László,Göndöcs Zoltán,[],3,0,5
Frank László,Nagy Attila,[],3,2,9
Frank László,Nincs játékos,[],3,0,13
Kaposi Tibor,Mannah Kinán dr,[],3,1,14
Kaposi Tibor,Göndöcs Zoltán,[],3,0,2
Kaposi Tibor,Nagy Attila,[],3,0,6
Kaposi Tibor,Nincs játékos,[],3,0,10
Kemenczés Zsolt,Mannah Kinán dr,[],2,3,11
Kemenczés Zsolt,Göndöcs Zoltán,[],3,0,15
Kemenczés Zsolt,Nagy Attila,[],3,2,3
Kemenczés Zsolt,Nincs játékos,[],3,0,7
Barabás Balázs,Mannah Kinán dr,[],3,2,8
Barabás Balázs,Göndöcs Zoltán,[],3,0,12
Barabás Balázs,Nagy Attila,[],0,3,16
Barabás Balázs,Nincs játékos,[],3,0,4
