home_player,away_player,sets,resulthome,resultaway,match_number
Juhász László,Barabás Zoltán,[],2,3,1
Juhász László,Rajmon Attila,[],3,2,5
Juhász László,Zsoldos Rafael,[],1,3,9
Juhász László,Bere László,[],0,3,13
Csaba Áron,Barabás Zoltán,[],3,1,14
Csaba Áron,Rajmon Attila,[],3,0,2
Csaba Áron,Zsoldos Rafael,[],0,3,6
Csaba Áron,Bere László,[],1,3,10
Szabó László,Barabás Zoltán,[],2,3,11
Szabó László,Rajmon Attila,[],3,1,15
Szabó László,Zsoldos Rafael,[],1,3,3
Szabó László,Bere László,[],1,3,7
Dudás István,Barabás Zoltán,[],1,3,8
Dudás István,Rajmon Attila,[],2,3,12
Dudás István,Zsoldos Rafael,[],1,3,16
Dudás István,Bere László,[],0,3,4
