home_player,away_player,sets,resulthome,resultaway,match_number
Csonka Zoltán,Benyhe István,[],3,0,1
Csonka Zoltán,Domokos Róbert,[],3,0,5
Csonka Zoltán,Palágyi Tivadar,[],3,0,9
Csonka Zoltán,Nagy Ferenc,[],3,0,13
Forgács László,Benyhe István,[],3,0,14
Forgács László,Domokos Róbert,[],3,0,2
Forgács László,Palágyi Tivadar,[],3,1,6
Forgács László,Nagy Ferenc,[],3,1,10
Barkóczi Attila,Benyhe István,[],3,0,11
Barkóczi Attila,Domokos Róbert,[],3,2,15
Barkóczi Attila,Palágyi Tivadar,[],3,2,3
Barkóczi Attila,Nagy Ferenc,[],1,3,7
Vajda József,Benyhe István,[],2,3,8
Vajda József,Domokos Róbert,[],2,3,12
Vajda József,Palágyi Tivadar,[],3,1,16
Vajda József,Nagy Ferenc,[],1,3,4
