home_player,away_player,sets,resulthome,resultaway,match_number
Lucz  Bertold,Török Anna,[],3,0,1
Lucz  Bertold,Vagyóczki András,[],3,0,5
Lucz  Bertold,Bogyó Csaba,[],0,3,9
Lucz  Bertold,Dudás Balázs dr.,[],3,1,13
Kopasz Tibor,Török Anna,[],3,1,14
Kopasz Tibor,Vagyóczki András,[],3,0,2
Kopasz Tibor,Bogyó Csaba,[],0,3,6
Kopasz Tibor,Dudás Balázs dr.,[],1,3,10
Krajczár István,Török Anna,[],3,1,11
Krajczár István,Vagyóczki András,[],3,1,15
Krajczár István,Bogyó Csaba,[],2,3,3
Krajczár István,Dudás Balázs dr.,[],2,3,7
Antal Imre,Török Anna,[],3,0,8
Antal Imre,Vagyóczki András,[],3,0,12
Antal Imre,Bogyó Csaba,[],1,3,16
Antal Imre,Dudás Balázs dr.,[],3,1,4
