home_player,away_player,sets,resulthome,resultaway,match_number
Lucz Péter,Mitropulos Zoltán,[],3,0,1
Lucz Péter,Szabó András Ákos,[],2,3,5
Lucz Péter,Kapuszta Csaba,[],3,0,9
Lucz Péter,Szabó András,[],3,0,13
Phan Xuan Thao,Mitropulos Zoltán,[],3,1,14
Phan Xuan Thao,Szabó András Ákos,[],0,3,2
Phan Xuan Thao,Kapuszta Csaba,[],0,3,6
Phan Xuan Thao,Szabó András,[],3,1,10
Szamkó István,Mitropulos Zoltán,[],3,0,11
Szamkó István,Szabó András Ákos,[],0,3,15
Szamkó István,Kapuszta Csaba,[],2,3,3
Szamkó István,Szabó András,[],3,2,7
Tran van Tan,Mitropulos Zoltán,[],1,3,8
Tran van Tan,Szabó András Ákos,[],2,3,12
Tran van Tan,Kapuszta Csaba,[],0,3,16
Tran van Tan,Szabó András,[],2,3,4
