home_player,away_player,sets,resulthome,resultaway,match_number
Kurucz Máté,Nincs játékos,"['11-0', '11-0', '11-0']",3,0,1
Kurucz Máté,Petz László dr.,"['5-11', '11-9', '12-14', '2-11']",1,3,5
Kurucz Máté,Ásványi Béla,"['9-11', '11-2', '11-5', '11-9']",3,1,9
Kurucz Máté,Brunner Máté,"['10-12', '11-9', '12-14', '8-11']",1,3,13
Markovits I Tamás,Nincs játékos,"['11-0', '11-0', '11-0']",3,0,14
Markovits I Tamás,Petz László dr.,"['11-7', '11-3', '6-11', '5-11']",3,2,2
Markovits I Tamás,Ásványi Béla,"['11-4', '11-5', '11-7']",3,0,6
Markovits I Tamás,Brunner Máté,"['7-11', '11-3', '10-12', '4-11']",1,3,10
Lehel László,Nincs játékos,"['11-0', '11-0', '11-0']",3,0,11
Lehel László,Petz László dr.,"['11-6', '11-6', '12-10']",3,0,15
Lehel László,Ásványi Béla,"['11-5', '11-3', '11-3']",3,0,3
Lehel László,Brunner Máté,"['11-4', '11-5', '11-0']",3,0,7
Biczó Márton,Nincs játékos,"['11-0', '11-0', '11-0']",3,0,8
Biczó Márton,Petz László dr.,"['12-10', '6-11', '11-6', '11-6']",3,1,12
Biczó Márton,Ásványi Béla,"['5-11', '11-6', '12-10', '11-6']",3,1,16
Biczó Márton,Brunner Máté,"['11-9', '8-11', '9-11', '11-0']",2,3,4
