home_player,away_player,sets,resulthome,resultaway,match_number
Szarvas Tamás,Kertész Gábor,[],3,0,1
Szarvas Tamás,Bálint Sándor,[],3,0,5
Szarvas Tamás,Benedek László,[],3,0,9
Szarvas Tamás,Csercsa István,[],3,0,13
Seszták Dániel,Kertész Gábor,[],2,3,14
Seszták Dániel,Bálint Sándor,[],3,1,2
Seszták Dániel,Benedek László,[],3,1,6
Seszták Dániel,Csercsa István,[],3,0,10
Mészáros Bálint,Kertész Gábor,[],3,1,11
Mészáros Bálint,Bálint Sándor,[],3,1,15
Mészáros Bálint,Benedek László,[],3,1,3
Mészáros Bálint,Csercsa István,[],3,0,7
Szabó Miklós,Kertész Gábor,[],3,0,8
Szabó Miklós,Bálint Sándor,[],3,1,12
Szabó Miklós,Benedek László,[],3,2,16
Szabó Miklós,Csercsa István,[],3,0,4
