home_player,away_player,sets,resulthome,resultaway,match_number
Rugási László,Szabó József,[],2,3,1
Rugási László,Laskovics Levente,[],1,3,5
Rugási László,Várady Zsolt dr.,[],0,3,9
Rugási László,Horváth Kálmán,[],1,3,13
Vancsura György,Szabó József,[],3,0,14
Vancsura György,Laskovics Levente,[],1,3,2
Vancsura György,Várady Zsolt dr.,[],0,3,6
Vancsura György,Horváth Kálmán,[],0,3,10
Prinyi Csaba,Szabó József,[],1,3,11
Prinyi Csaba,Laskovics Levente,[],2,3,15
Prinyi Csaba,Várady Zsolt dr.,[],0,3,3
Prinyi Csaba,Horváth Kálmán,[],3,0,7
Borisza Gyula,Szabó József,[],0,3,8
Borisza Gyula,Laskovics Levente,[],0,3,12
Borisza Gyula,Várady Zsolt dr.,[],0,3,16
Borisza Gyula,Horváth Kálmán,[],0,3,4
