home_player,away_player,sets,resulthome,resultaway,match_number
Nagy Gábor Zsolt,Gárdai Csaba,[],2,3,1
Nagy Gábor Zsolt,Kaszás László,[],0,3,5
Nagy Gábor Zsolt,Méhes Gábor,[],0,3,9
Nagy Gábor Zsolt,Bali Péter,[],3,0,13
Lipka Zsolt,Gárdai Csaba,[],1,3,14
Lipka Zsolt,Kaszás László,[],0,3,2
Lipka Zsolt,Méhes Gábor,[],3,2,6
Lipka Zsolt,Bali Péter,[],3,2,10
Hachbold Tamás,Gárdai Csaba,[],1,3,11
Hachbold Tamás,Kaszás László,[],1,3,15
Hachbold Tamás,Méhes Gábor,[],2,3,3
Hachbold Tamás,Bali Péter,[],2,3,7
Kardos Géza,Gárdai Csaba,[],0,3,8
Kardos Géza,Kaszás László,[],2,3,12
Kardos Géza,Méhes Gábor,[],3,0,16
Kardos Géza,Bali Péter,[],1,3,4
