home_player,away_player,sets,resulthome,resultaway,match_number
Kávássy Lóránd,Kirchmayer RichárdÉvi Róbert,[],3,0,1
Kávássy Lóránd,Kaszás László,[],1,3,5
Kávássy Lóránd,Szabó József,[],3,1,9
Kávássy Lóránd,Bali Péter,[],1,3,13
Populás György,Kirchmayer RichárdÉvi Róbert,[],1,3,14
Populás György,Kaszás László,[],1,3,2
Populás György,Szabó József,[],3,0,6
Populás György,Bali Péter,[],0,3,10
Zacher Gizella,Kirchmayer RichárdÉvi Róbert,[],1,3,11
Zacher Gizella,Kaszás László,[],1,3,15
Zacher Gizella,Szabó József,[],3,1,3
Zacher Gizella,Bali Péter,[],1,3,7
Hittmann László,Kirchmayer RichárdÉvi Róbert,[],0,3,8
Hittmann László,Kaszás László,[],1,3,12
Hittmann László,Szabó József,[],3,0,16
Hittmann László,Bali Péter,[],1,3,4
