home_player,away_player,sets,resulthome,resultaway,match_number
Takács  Attila,Gulyás István,[],1,3,1
Takács  Attila,Juhász László,[],3,1,5
Takács  Attila,Hagymási András,[],0,3,9
Takács  Attila,Bodon Attila,[],2,3,13
Gyöngyössy György ifj.,Gulyás István,[],3,2,14
Gyöngyössy György ifj.,Juhász László,[],3,1,2
Gyöngyössy György ifj.,Hagymási András,[],0,3,6
Gyöngyössy György ifj.,Bodon Attila,[],1,3,10
Gyöngyössy György,Gulyás István,[],2,3,11
Gyöngyössy György,Juhász László,[],0,3,15
Gyöngyössy György,Hagymási András,[],0,3,3
Gyöngyössy György,Bodon Attila,[],1,3,7
Takács-Szentiványi Ildikó,Gulyás István,[],2,3,8
Takács-Szentiványi Ildikó,Juhász László,[],0,3,12
Takács-Szentiványi Ildikó,Hagymási András,[],0,3,16
Takács-Szentiványi Ildikó,Bodon Attila,[],0,3,4
