home_player,away_player,sets,resulthome,resultaway,match_number
Gulyás István,Tóth Krisztián,[],3,0,1
Gulyás István,Gombos Bettina,[],2,3,5
Gulyás István,Litauszki Tibor Dr.,[],3,0,9
Gulyás István,Novák Balázs János,[],1,3,13
Kelemen József id.,Tóth Krisztián,[],3,2,14
Kelemen József id.,Gombos Bettina,[],2,3,2
Kelemen József id.,Litauszki Tibor Dr.,[],0,3,6
Kelemen József id.,Novák Balázs János,[],1,3,10
Szőke Ferenc,Tóth Krisztián,[],1,3,11
Szőke Ferenc,Gombos Bettina,[],1,3,15
Szőke Ferenc,Litauszki Tibor Dr.,[],0,3,3
Szőke Ferenc,Novák Balázs János,[],0,3,7
Kelemen József ifj.,Tóth Krisztián,[],3,1,8
Kelemen József ifj.,Gombos Bettina,[],3,1,12
Kelemen József ifj.,Litauszki Tibor Dr.,[],3,0,16
Kelemen József ifj.,Novák Balázs János,[],2,3,4
