home_player,away_player,sets,resulthome,resultaway,match_number
Szűcs Béla,Lőrinczi Róbert,[],0,3,1
Szűcs Béla,Uhrin Ede,[],1,3,5
Szűcs Béla,Csizmazia Attila,[],3,0,9
Szűcs Béla,Tihanyi Péter,[],0,3,13
Mühl Ágnes,Lőrinczi Róbert,[],1,3,14
Mühl Ágnes,Uhrin Ede,[],3,0,2
Mühl Ágnes,Csizmazia Attila,[],3,0,6
Mühl Ágnes,Tihanyi Péter,[],0,3,10
Várady Ágnes,Lőrinczi Róbert,[],0,3,11
Várady Ágnes,Uhrin Ede,[],2,3,15
Várady Ágnes,Csizmazia Attila,[],3,0,3
Várady Ágnes,Tihanyi Péter,[],0,3,7
Gönczöl Péter,Lőrinczi Róbert,[],0,3,8
Gönczöl Péter,Uhrin Ede,[],3,2,12
Gönczöl Péter,Csizmazia Attila,[],3,1,16
Gönczöl Péter,Tihanyi Péter,[],0,3,4
