home_player,away_player,sets,resulthome,resultaway,match_number
Bencsik Gergely,Csonka Zoltán,[],0,3,1
Bencsik Gergely,Forgács László,[],2,3,5
Bencsik Gergely,Barkóczi Attila,[],2,3,9
Bencsik Gergely,Vajda József,[],3,2,13
Németh Bence,Csonka Zoltán,[],0,3,14
Németh Bence,Forgács László,[],0,3,2
Németh Bence,Barkóczi Attila,[],3,2,6
Németh Bence,Vajda József,[],3,0,10
Farkas Ágnes,Csonka Zoltán,[],0,3,11
Farkas Ágnes,Forgács László,[],1,3,15
Farkas Ágnes,Barkóczi Attila,[],3,2,3
Farkas Ágnes,Vajda József,[],3,0,7
Tóth Zsolt,Csonka Zoltán,[],1,3,8
Tóth Zsolt,Forgács László,[],1,3,12
Tóth Zsolt,Barkóczi Attila,[],2,3,16
Tóth Zsolt,Vajda József,[],3,0,4
