home_player,away_player,sets,resulthome,resultaway,match_number
Urbán Erika,Szendrei László,"['11-8', '8-11', '11-5', '14-12']",3,1,1
Urbán Erika,Hagymási András,"['11-7', '13-11', '11-9']",3,0,5
Urbán Erika,Bártfai Zsombor Pál,"['9-11', '11-3', '11-13', '12-14']",1,3,9
Urbán Erika,Pintér András,"['12-10', '11-5', '8-11', '8-11']",2,3,13
Nemes Gábor,Szendrei László,"['11-5', '11-6', '8-11', '5-11']",2,3,14
Nemes Gábor,Hagymási András,"['11-8', '11-4', '11-5']",3,0,2
Nemes Gábor,Bártfai Zsombor Pál,"['11-3', '11-3', '11-0']",3,0,6
Nemes Gábor,Pintér András,"['13-11', '10-12', '15-13', '14-12']",3,1,10
Várady Ágnes,Szendrei László,"['11-9', '9-11', '11-8', '11-8']",3,1,11
Várady Ágnes,Hagymási András,"['6-11', '12-10', '11-8', '11-2']",3,1,15
Várady Ágnes,Bártfai Zsombor Pál,"['11-7', '11-4', '12-10']",3,0,3
Várady Ágnes,Pintér András,"['9-11', '7-11', '7-11']",0,3,7
Endrényi Gábor,Szendrei László,"['11-8', '9-11', '11-7', '11-4']",3,1,8
Endrényi Gábor,Hagymási András,"['13-11', '11-8', '11-7']",3,0,12
Endrényi Gábor,Bártfai Zsombor Pál,"['11-8', '10-12', '11-7', '11-9']",3,1,16
Endrényi Gábor,Pintér András,"['11-8', '11-6', '12-14', '11-3']",3,1,4
