home_player,away_player,sets,resulthome,resultaway,match_number
Pecsenyánszky István,Tóth Renátó,[],1,3,1
Pecsenyánszky István,Lukács Dániel,[],0,3,5
Pecsenyánszky István,Xiong Shao,[],0,3,9
Pecsenyánszky István,Rohovszky László Dr.,[],0,3,13
Farkas Márton,Tóth Renátó,[],1,3,14
Farkas Márton,Lukács Dániel,[],2,3,2
Farkas Márton,Xiong Shao,[],0,3,6
Farkas Márton,Rohovszky László Dr.,[],2,3,10
Tóth Tamás,Tóth Renátó,[],3,0,11
Tóth Tamás,Lukács Dániel,[],3,0,15
Tóth Tamás,Xiong Shao,[],2,3,3
Tóth Tamás,Rohovszky László Dr.,[],0,3,7
Sramkó László,Tóth Renátó,[],2,3,8
Sramkó László,Lukács Dániel,[],3,1,12
Sramkó László,Xiong Shao,[],3,1,16
Sramkó László,Rohovszky László Dr.,[],0,3,4
