home_player,away_player,sets,resulthome,resultaway,match_number
Keresztény Ádám,Sári László,[],3,1,1
Keresztény Ádám,Laskovics Levente,[],3,0,5
Keresztény Ádám,Horváth Kálmán,[],1,3,9
Keresztény Ádám,Márkus István,[],2,3,13
Pálfy János Jakab,Sári László,[],3,0,14
Pálfy János Jakab,Laskovics Levente,[],3,1,2
Pálfy János Jakab,Horváth Kálmán,[],3,2,6
Pálfy János Jakab,Márkus István,[],2,3,10
Felker Domonkos,Sári László,[],3,0,11
Felker Domonkos,Laskovics Levente,[],2,3,15
Felker Domonkos,Horváth Kálmán,[],3,0,3
Felker Domonkos,Márkus István,[],3,1,7
Zsiga Bulcsú,Sári László,[],3,0,8
Zsiga Bulcsú,Laskovics Levente,[],2,3,12
Zsiga Bulcsú,Horváth Kálmán,[],3,2,16
Zsiga Bulcsú,Márkus István,[],3,2,4
