home_player,away_player,sets,resulthome,resultaway,match_number
Berki Balázs dr.,Dobi László,"['4-11', '4-11', '7-11']",0,3,1
Berki Balázs dr.,Schmidt Attila,"['11-8', '11-7', '11-5']",3,0,5
Berki Balázs dr.,Demeter Sándor ifj.,"['12-10', '10-12', '8-11', '11-7']",2,3,9
Berki Balázs dr.,Kovács Attila,"['8-11', '11-6', '11-5', '13-11']",3,1,13
Szabó Tamás,Dobi László,"['8-11', '10-12', '8-11']",0,3,14
Szabó Tamás,Schmidt Attila,"['11-4', '11-7', '11-6']",3,0,2
Szabó Tamás,Demeter Sándor ifj.,"['6-11', '11-6', '8-11', '9-11']",1,3,6
Szabó Tamás,Kovács Attila,"['11-7', '11-8', '12-10']",3,0,10
Horváth Máté,Dobi László,"['11-5', '9-11', '4-11', '8-11']",1,3,11
Horváth Máté,Schmidt Attila,"['10-12', '11-8', '11-5', '11-9']",3,1,15
Horváth Máté,Demeter Sándor ifj.,"['8-11', '11-4', '11-9', '11-9']",3,1,3
Horváth Máté,Kovács Attila,"['11-8', '11-6', '11-7']",3,0,7
Nagy Tibor,Dobi László,"['11-7', '11-9', '6-11', '6-11']",2,3,8
Nagy Tibor,Schmidt Attila,"['11-13', '11-5', '11-5', '11-1']",3,1,12
Nagy Tibor,Demeter Sándor ifj.,"['11-9', '11-5', '11-8']",3,0,16
Nagy Tibor,Kovács Attila,"['8-11', '11-8', '11-4', '11-3']",3,1,4
