home_player,away_player,sets,resulthome,resultaway,match_number
Magyar Viktória,Knakker Norbert,[],3,1,1
Magyar Viktória,Konkoly Tibor,[],3,0,5
Magyar Viktória,Fekete Gábor,[],3,2,9
Magyar Viktória,Mecenzóf Sándor,[],3,1,13
Erdész Ákos,Knakker Norbert,[],3,0,14
Erdész Ákos,Konkoly Tibor,[],3,1,2
Erdész Ákos,Fekete Gábor,[],3,2,6
Erdész Ákos,Mecenzóf Sándor,[],3,2,10
Czeglédi Viktor Dr.,Knakker Norbert,[],3,0,11
Czeglédi Viktor Dr.,Konkoly Tibor,[],3,0,15
Czeglédi Viktor Dr.,Fekete Gábor,[],3,0,3
Czeglédi Viktor Dr.,Mecenzóf Sándor,[],3,1,7
Erdész Tibor,Knakker Norbert,[],3,0,8
Erdész Tibor,Konkoly Tibor,[],3,0,12
Erdész Tibor,Fekete Gábor,[],1,3,16
Erdész Tibor,Mecenzóf Sándor,[],2,3,4
