home_player,away_player,sets,resulthome,resultaway,match_number
Nagy Ferenc,Oláh László,[],3,1,1
Nagy Ferenc,Grigolopulosz Péter,[],3,0,5
Nagy Ferenc,Végh Imre,[],3,1,9
Nagy Ferenc,Brázai Balázs Botond,[],3,1,13
Domokos Róbert,Oláh László,[],3,0,14
Domokos Róbert,Grigolopulosz Péter,[],3,1,2
Domokos Róbert,Végh Imre,[],0,3,6
Domokos Róbert,Brázai Balázs Botond,[],1,3,10
Győrffy Sándor,Oláh László,[],3,0,11
Győrffy Sándor,Grigolopulosz Péter,[],3,1,15
Győrffy Sándor,Végh Imre,[],1,3,3
Győrffy Sándor,Brázai Balázs Botond,[],3,2,7
Benyhe István,Oláh László,[],3,1,8
Benyhe István,Grigolopulosz Péter,[],3,0,12
Benyhe István,Végh Imre,[],3,1,16
Benyhe István,Brázai Balázs Botond,[],2,3,4
