home_player,away_player,sets,resulthome,resultaway,match_number
Mucsina István,Tóth Márta,[],1,3,1
Mucsina István,Orosz Ferenc,[],0,3,5
Mucsina István,Szalai István,[],1,3,9
Mucsina István,Botár Attila,[],0,3,13
Szabó József,Tóth Márta,[],3,1,14
Szabó József,Orosz Ferenc,[],1,3,2
Szabó József,Szalai István,[],3,1,6
Szabó József,Botár Attila,[],0,3,10
Fábián Ferenc,Tóth Márta,[],3,1,11
Fábián Ferenc,Orosz Ferenc,[],2,3,15
Fábián Ferenc,Szalai István,[],3,0,3
Fábián Ferenc,Botár Attila,[],0,3,7
Stirling Tamás dr.,Tóth Márta,[],3,0,8
Stirling Tamás dr.,Orosz Ferenc,[],3,0,12
Stirling Tamás dr.,Szalai István,[],3,0,16
Stirling Tamás dr.,Botár Attila,[],3,0,4
