home_player,away_player,sets,resulthome,resultaway,match_number
Nagy Gergely,Kálnoky Zoltán,[],3,2,1
Nagy Gergely,Szabó András Ákos,[],0,3,5
Nagy Gergely,Gulyás Imre,[],0,3,9
Nagy Gergely,Nincs játékos,[],3,0,13
Harsányi Zsolt Tamás,Kálnoky Zoltán,[],0,3,14
Harsányi Zsolt Tamás,Szabó András Ákos,[],0,3,2
Harsányi Zsolt Tamás,Gulyás Imre,[],0,3,6
Harsányi Zsolt Tamás,Nincs játékos,[],3,0,10
Éll József,Kálnoky Zoltán,[],3,2,11
Éll József,Szabó András Ákos,[],1,3,15
Éll József,Gulyás Imre,[],0,3,3
Éll József,Nincs játékos,[],3,0,7
Mikes József,Kálnoky Zoltán,[],3,0,8
Mikes József,Szabó András Ákos,[],1,3,12
Mikes József,Gulyás Imre,[],0,3,16
Mikes József,Nincs játékos,[],3,0,4
