home_player,away_player,sets,resulthome,resultaway,match_number
Szabó András,Nagy Gergely,[],3,1,1
Szabó András,Kardos Géza,[],3,2,5
Szabó András,Harsányi Zsolt Tamás,[],3,2,9
Szabó András,Fehérhegyi Attila,[],3,2,13
Kálnoky Zoltán,Nagy Gergely,[],3,0,14
Kálnoky Zoltán,Kardos Géza,[],1,3,2
Kálnoky Zoltán,Harsányi Zsolt Tamás,[],3,2,6
Kálnoky Zoltán,Fehérhegyi Attila,[],3,1,10
Kapuszta Csaba,Nagy Gergely,[],3,0,11
Kapuszta Csaba,Kardos Géza,[],2,3,15
Kapuszta Csaba,Harsányi Zsolt Tamás,[],3,0,3
Kapuszta Csaba,Fehérhegyi Attila,[],3,0,7
Vágott János dr,Nagy Gergely,[],3,0,8
Vágott János dr,Kardos Géza,[],3,1,12
Vágott János dr,Harsányi Zsolt Tamás,[],3,0,16
Vágott János dr,Fehérhegyi Attila,[],3,0,4
