home_player,away_player,sets,resulthome,resultaway,match_number
Nagygyörgy András,Nagy Gábor Zsolt,[],3,2,1
Nagygyörgy András,Kisgéczi Domonkos,[],0,3,5
Nagygyörgy András,Horgonyi-Szabó Árpád,[],3,0,9
Nagygyörgy András,Lipka Zsolt,[],2,3,13
Bicsák Bettina,Nagy Gábor Zsolt,[],3,2,14
Bicsák Bettina,Kisgéczi Domonkos,[],2,3,2
Bicsák Bettina,Horgonyi-Szabó Árpád,[],3,2,6
Bicsák Bettina,Lipka Zsolt,[],3,2,10
Nguyen Anh Phuong,Nagy Gábor Zsolt,[],0,3,11
Nguyen Anh Phuong,Kisgéczi Domonkos,[],1,3,15
Nguyen Anh Phuong,Horgonyi-Szabó Árpád,[],2,3,3
Nguyen Anh Phuong,Lipka Zsolt,[],2,3,7
Sinka Csaba,Nagy Gábor Zsolt,[],0,3,8
Sinka Csaba,Kisgéczi Domonkos,[],3,2,12
Sinka Csaba,Horgonyi-Szabó Árpád,[],2,3,16
Sinka Csaba,Lipka Zsolt,[],2,3,4
