home_player,away_player,sets,resulthome,resultaway,match_number
Dudás Balázs dr.,Bonnyainé Varga Éva,[],3,1,1
Dudás Balázs dr.,Erdélyi László,[],3,0,5
Dudás Balázs dr.,Koronváry Miklós,[],3,0,9
Dudás Balázs dr.,Halász András,[],3,1,13
Kovács Ádám,Bonnyainé Varga Éva,[],3,0,14
Kovács Ádám,Erdélyi László,[],3,0,2
Kovács Ádám,Koronváry Miklós,[],3,0,6
Kovács Ádám,Halász András,[],3,0,10
Barta Szilveszter,Bonnyainé Varga Éva,[],3,1,11
Barta Szilveszter,Erdélyi László,[],3,1,15
Barta Szilveszter,Koronváry Miklós,[],3,2,3
Barta Szilveszter,Halász András,[],1,3,7
Újvári István,Bonnyainé Varga Éva,[],3,0,8
Újvári István,Erdélyi László,[],3,0,12
Újvári István,Koronváry Miklós,[],3,0,16
Újvári István,Halász András,[],1,3,4
