home_player,away_player,sets,resulthome,resultaway,match_number
Balogh Dániel,Ányos Béla,"['11-4', '11-4', '11-5']",3,0,1
Balogh Dániel,Szénás József,"['11-3', '11-4', '11-3']",3,0,5
Balogh Dániel,Schmidt Attila,"['11-6', '9-11', '11-8', '7-11']",3,2,9
Balogh Dániel,Kovács Csaba,"['11-4', '11-1', '11-4']",3,0,13
Szkupi Zoltán,Ányos Béla,"['11-7', '11-8', '11-4']",3,0,14
Szkupi Zoltán,Szénás József,"['11-7', '12-10', '11-7']",3,0,2
Szkupi Zoltán,Schmidt Attila,"['11-6', '11-5', '11-3']",3,0,6
Szkupi Zoltán,Kovács Csaba,"['7-11', '11-5', '11-9', '5-11']",2,3,10
Voith László,Ányos Béla,"['11-7', '9-11', '11-6', '11-9']",3,1,11
Voith László,Szénás József,"['11-7', '11-1', '11-5']",3,0,15
Voith László,Schmidt Attila,"['11-7', '11-5', '11-6']",3,0,3
Voith László,Kovács Csaba,"['11-5', '11-5', '8-11', '7-11']",2,3,7
Sárosdi István,Ányos Béla,"['11-4', '7-11', '7-11', '3-11']",1,3,8
Sárosdi István,Szénás József,"['12-10', '11-9', '5-11', '10-12']",3,2,12
Sárosdi István,Schmidt Attila,"['10-12', '11-9', '11-6', '6-11']",2,3,16
Sárosdi István,Kovács Csaba,"['7-11', '3-11', '15-17']",0,3,4
