home_player,away_player,sets,resulthome,resultaway,match_number
Lippai László,Kollát Miklós,[],3,0,1
Lippai László,Pölöskei András,[],1,3,5
Lippai László,Kiss Péter,[],3,0,9
Lippai László,Bartha Zoltán,[],3,0,13
Tran van Tan,Kollát Miklós,[],2,3,14
Tran van Tan,Pölöskei András,[],2,3,2
Tran van Tan,Kiss Péter,[],3,1,6
Tran van Tan,Bartha Zoltán,[],3,0,10
Babusa Sándor,Kollát Miklós,[],3,1,11
Babusa Sándor,Pölöskei András,[],0,3,15
Babusa Sándor,Kiss Péter,[],3,0,3
Babusa Sándor,Bartha Zoltán,[],3,2,7
Szamkó István,Kollát Miklós,[],3,0,8
Szamkó István,Pölöskei András,[],1,3,12
Szamkó István,Kiss Péter,[],3,1,16
Szamkó István,Bartha Zoltán,[],3,0,4
