home_player,away_player,sets,resulthome,resultaway,match_number
Populás György,Benczik Vivien,[],3,0,1
Populás György,Bábik Zoltán,[],3,0,5
Populás György,Király Attila,[],3,1,9
Populás György,Kancsár Péter,[],3,2,13
Zacher Gizella,Benczik Vivien,[],3,0,14
Zacher Gizella,Bábik Zoltán,[],2,3,2
Zacher Gizella,Király Attila,[],3,2,6
Zacher Gizella,Kancsár Péter,[],1,3,10
Szűcs Krisztián,Benczik Vivien,[],3,1,11
Szűcs Krisztián,Bábik Zoltán,[],2,3,15
Szűcs Krisztián,Király Attila,[],2,3,3
Szűcs Krisztián,Kancsár Péter,[],0,3,7
Kávássy Lóránd,Benczik Vivien,[],3,1,8
Kávássy Lóránd,Bábik Zoltán,[],1,3,12
Kávássy Lóránd,Király Attila,[],3,1,16
Kávássy Lóránd,Kancsár Péter,[],0,3,4
