home_player,away_player,sets,resulthome,resultaway,match_number
Szemendri Sándor,La Roche István,[],3,0,1
Szemendri Sándor,Botár Attila,[],3,0,5
Szemendri Sándor,Marosán Tamás,[],2,3,9
Szemendri Sándor,Nincs játékos,[],3,0,13
Nincs játékos,La Roche István,[],0,3,14
Nincs játékos,Botár Attila,[],0,3,2
Nincs játékos,Marosán Tamás,[],0,3,6
Nincs játékos,Nincs játékos,[],,,10
Kiss Péter,La Roche István,[],0,3,11
Kiss Péter,Botár Attila,[],0,3,15
Kiss Péter,Marosán Tamás,[],3,0,3
Kiss Péter,Nincs játékos,[],3,0,7
Janzsó Gergely,La Roche István,[],3,1,8
Janzsó Gergely,Botár Attila,[],3,1,12
Janzsó Gergely,Marosán Tamás,[],3,1,16
Janzsó Gergely,Nincs játékos,[],3,0,4
