home_player,away_player,sets,resulthome,resultaway,match_number
Soproni József,Padla László,[],3,1,1
Soproni József,Szűcs Gergely,[],1,3,5
Soproni József,Nemes Gábor,[],0,3,9
Soproni József,Nincs játékos,[],3,0,13
Kakas Norbert,Padla László,[],0,3,14
Kakas Norbert,Szűcs Gergely,[],0,3,2
Kakas Norbert,Nemes Gábor,[],1,3,6
Kakas Norbert,Nincs játékos,[],3,0,10
Vass Mihály,Padla László,[],0,3,11
Vass Mihály,Szűcs Gergely,[],0,3,15
Vass Mihály,Nemes Gábor,[],1,3,3
Vass Mihály,Nincs játékos,[],3,0,7
Bősz Gábor,Padla László,[],0,3,8
Bősz Gábor,Szűcs Gergely,[],0,3,12
Bősz Gábor,Nemes Gábor,[],0,3,16
Bősz Gábor,Nincs játékos,[],3,0,4
