home_player,away_player,sets,resulthome,resultaway,match_number
Komár János,Kovács János,[],0,3,1
Komár János,Misák István,[],2,3,5
Komár János,Szabó László,[],3,1,9
Komár János,Bárány Attila,[],3,0,13
Bonnyainé Varga Éva,Kovács János,[],1,3,14
Bonnyainé Varga Éva,Misák István,[],0,3,2
Bonnyainé Varga Éva,Szabó László,[],3,0,6
Bonnyainé Varga Éva,Bárány Attila,[],1,3,10
Halász András,Kovács János,[],3,1,11
Halász András,Misák István,[],3,0,15
Halász András,Szabó László,[],3,1,3
Halász András,Bárány Attila,[],3,2,7
Hertelendy Amadó,Kovács János,[],2,3,8
Hertelendy Amadó,Misák István,[],2,3,12
Hertelendy Amadó,Szabó László,[],3,0,16
Hertelendy Amadó,Bárány Attila,[],3,0,4
