home_player,away_player,sets,resulthome,resultaway,match_number
Harsányi Zsolt Tamás,Szekulesz Péter,"['7-11', '11-9', '11-2', '11-7']",3,1,1
Harsányi Zsolt Tamás,Szabó Miklós,"['11-9', '11-9', '11-9']",3,0,5
Harsányi Zsolt Tamás,Borsi Eszter,"['10-12', '9-11', '11-6', '11-9']",3,2,9
Harsányi Zsolt Tamás,Takáts Fanni dr.,"['12-10', '11-7', '11-4']",3,0,13
Lipka Zsolt,Szekulesz Péter,"['11-3', '11-5', '11-8']",3,0,14
Lipka Zsolt,Szabó Miklós,"['8-11', '7-11', '11-9', '8-11']",1,3,2
Lipka Zsolt,Borsi Eszter,"['9-11', '7-11', '11-6', '11-6']",3,2,6
Lipka Zsolt,Takáts Fanni dr.,"['3-11', '11-13', '9-11']",0,3,10
Éll JózsefHorgonyi-Szabó Árpád,Szekulesz Péter,"['7-11', '9-11', '11-7', '8-11']",1,3,11
Éll JózsefHorgonyi-Szabó Árpád,Szabó Miklós,"['12-10', '8-11', '9-11', '11-6']",3,2,15
Éll JózsefHorgonyi-Szabó Árpád,Borsi Eszter,"['2-11', '11-8', '11-13', '8-11']",1,3,3
Éll JózsefHorgonyi-Szabó Árpád,Takáts Fanni dr.,"['7-11', '1-11', '6-11']",0,3,7
Vadász Csaba,Szekulesz Péter,"['11-9', '11-5', '11-4']",3,0,8
Vadász Csaba,Szabó Miklós,"['11-9', '12-10', '6-11', '11-7']",3,1,12
Vadász Csaba,Borsi Eszter,"['11-8', '9-11', '7-11', '14-12']",3,2,16
Vadász Csaba,Takáts Fanni dr.,"['9-11', '11-1', '7-11', '11-9']",3,2,4
