home_player,away_player,sets,resulthome,resultaway,match_number
Kisgéczi Domonkos,Gábor Benjamin,[],3,0,1
Kisgéczi Domonkos,Szalay József,[],3,0,5
Kisgéczi Domonkos,Gyuris Alajos Tibor,[],2,3,9
Kisgéczi Domonkos,Juhász László,[],0,3,13
Kardos Gyula,Gábor Benjamin,[],2,3,14
Kardos Gyula,Szalay József,[],0,3,2
Kardos Gyula,Gyuris Alajos Tibor,[],0,3,6
Kardos Gyula,Juhász László,[],0,3,10
Fehérhegyi Attila,Gábor Benjamin,[],0,3,11
Fehérhegyi Attila,Szalay József,[],0,3,15
Fehérhegyi Attila,Gyuris Alajos Tibor,[],0,3,3
Fehérhegyi Attila,Juhász László,[],0,3,7
Lipka Zsolt,Gábor Benjamin,[],3,0,8
Lipka Zsolt,Szalay József,[],3,1,12
Lipka Zsolt,Gyuris Alajos Tibor,[],1,3,16
Lipka Zsolt,Juhász László,[],0,3,4
