home_player,away_player,sets,resulthome,resultaway,match_number
Szekulesz Péter,Nincs játékos,[],3,0,1
Szekulesz Péter,Festorazzo Krisztián,[],3,1,5
Szekulesz Péter,Drenyovszky Dániel,[],3,0,9
Szekulesz Péter,Frei Péter,[],2,3,13
Kollár Tamás,Nincs játékos,[],3,0,14
Kollár Tamás,Festorazzo Krisztián,[],3,2,2
Kollár Tamás,Drenyovszky Dániel,[],3,0,6
Kollár Tamás,Frei Péter,[],2,3,10
Petri Zoltán,Nincs játékos,[],3,0,11
Petri Zoltán,Festorazzo Krisztián,[],3,2,15
Petri Zoltán,Drenyovszky Dániel,[],3,0,3
Petri Zoltán,Frei Péter,[],1,3,7
Pintér Róbert,Nincs játékos,[],3,0,8
Pintér Róbert,Festorazzo Krisztián,[],3,0,12
Pintér Róbert,Drenyovszky Dániel,[],3,0,16
Pintér Róbert,Frei Péter,[],2,3,4
