home_player,away_player,sets,resulthome,resultaway,match_number
Szűcs József,Matolcsi Márta,"['8-11', '7-11', '6-11']",0,3,1
Szűcs József,Angyal Bettina,"['13-11', '11-7', '8-11', '12-10']",3,1,5
Szűcs József,Bende Attila,"['7-11', '11-9', '11-9', '11-8']",3,1,9
Szűcs József,Gelencsér Róbert,"['5-11', '10-12', '10-12']",0,3,13
Gárdonyi Viktor,Matolcsi Márta,"['11-8', '7-11', '7-11', '7-11']",1,3,14
Gárdonyi Viktor,Angyal Bettina,"['4-11', '11-8', '11-3', '5-11']",2,3,2
Gárdonyi Viktor,Bende Attila,"['4-11', '6-11', '13-11', '9-11']",1,3,6
Gárdonyi Viktor,Gelencsér Róbert,"['8-11', '11-8', '9-11', '4-11']",1,3,10
Zsigmond Zoltán,Matolcsi Márta,"['4-11', '9-11', '4-11']",0,3,11
Zsigmond Zoltán,Angyal Bettina,"['11-9', '7-11', '11-9', '13-11']",3,1,15
Zsigmond Zoltán,Bende Attila,"['2-11', '7-11', '6-11']",0,3,3
Zsigmond Zoltán,Gelencsér Róbert,"['8-11', '11-5', '10-12', '11-4']",3,2,7
Varga Tamás,Matolcsi Márta,"['6-11', '11-7', '9-11', '11-6']",2,3,8
Varga Tamás,Angyal Bettina,"['8-11', '11-7', '11-2', '12-10']",3,1,12
Varga Tamás,Bende Attila,"['7-11', '11-8', '8-11', '14-16']",1,3,16
Varga Tamás,Gelencsér Róbert,"['11-1', '8-11', '7-11', '11-8']",3,2,4
