home_player,away_player,sets,resulthome,resultaway,match_number
Simon Péter,Kricsfalusy Kornél,"['8-11', '11-8', '12-10', '8-11']",3,2,1
Simon Péter,Maruzs Bence dr.,"['4-11', '8-11', '5-11']",0,3,5
Simon Péter,Nagy Gábor Zsolt,"['11-9', '9-11', '13-11', '7-11']",3,2,9
Simon Péter,Fehérhegyi Attila,"['11-5', '11-7', '13-11']",3,0,13
Horváth Kálmán,Kricsfalusy Kornél,"['11-5', '12-14', '11-9', '8-11']",3,2,14
Horváth Kálmán,Maruzs Bence dr.,"['12-10', '10-12', '4-11', '11-8']",3,2,2
Horváth Kálmán,Nagy Gábor Zsolt,"['4-11', '11-9', '11-9', '8-11']",2,3,6
Horváth Kálmán,Fehérhegyi Attila,"['11-4', '9-11', '11-2', '11-9']",3,1,10
Szalay Tamás dr.,Kricsfalusy Kornél,"['12-10', '10-12', '11-3', '11-8']",3,1,11
Szalay Tamás dr.,Maruzs Bence dr.,"['11-8', '8-11', '7-11', '5-11']",1,3,15
Szalay Tamás dr.,Nagy Gábor Zsolt,"['8-11', '7-11', '12-10', '11-4']",2,3,3
Szalay Tamás dr.,Fehérhegyi Attila,"['11-2', '11-6', '11-8']",3,0,7
Bakó Oszkár,Kricsfalusy Kornél,"['11-7', '11-4', '11-5']",3,0,8
Bakó Oszkár,Maruzs Bence dr.,"['11-3', '11-6', '11-6']",3,0,12
Bakó Oszkár,Nagy Gábor Zsolt,"['11-13', '11-8', '9-11', '11-4']",3,2,16
Bakó Oszkár,Fehérhegyi Attila,"['11-4', '11-3', '11-5']",3,0,4
