home_player,away_player,sets,resulthome,resultaway,match_number
Fehér Balázs,Lipka Zsolt,[],3,0,1
Fehér Balázs,Kisgéczi Domonkos,[],3,0,5
Fehér Balázs,Nagy Gábor Zsolt,[],3,2,9
Fehér Balázs,Vadász Csaba,[],0,3,13
Kárpáti Ágoston,Lipka Zsolt,[],2,3,14
Kárpáti Ágoston,Kisgéczi Domonkos,[],3,0,2
Kárpáti Ágoston,Nagy Gábor Zsolt,[],3,1,6
Kárpáti Ágoston,Vadász Csaba,[],2,3,10
Hajdu Ákos,Lipka Zsolt,[],3,2,11
Hajdu Ákos,Kisgéczi Domonkos,[],0,3,15
Hajdu Ákos,Nagy Gábor Zsolt,[],3,0,3
Hajdu Ákos,Vadász Csaba,[],3,2,7
Vida Dávid,Lipka Zsolt,[],3,0,8
Vida Dávid,Kisgéczi Domonkos,[],3,2,12
Vida Dávid,Nagy Gábor Zsolt,[],3,1,16
Vida Dávid,Vadász Csaba,[],0,3,4
