home_player,away_player,sets,resulthome,resultaway,match_number
Krajczár István,Héjj Tamás,"['10-12', '11-9', '8-11', '8-11']",1,3,1
Krajczár István,Pergel János,"['11-5', '11-6', '11-4']",3,0,5
Krajczár István,Matalin Bogdán,"['9-11', '9-11', '9-11']",0,3,9
Krajczár István,Kriston ZsoltPataki Bálint Szabolcs,"['11-8', '11-7', '7-11', '11-7']",3,1,13
Tóth András,Héjj Tamás,"['5-11', '5-11', '9-11']",0,3,14
Tóth András,Pergel János,"['7-11', '11-13', '11-6', '7-11']",1,3,2
Tóth András,Matalin Bogdán,"['3-11', '8-11', '9-11']",0,3,6
Tóth András,Kriston ZsoltPataki Bálint Szabolcs,"['10-12', '11-7', '11-7', '11-5']",3,1,10
Matis Ferenc,Héjj Tamás,"['4-11', '3-11', '2-11']",0,3,11
Matis Ferenc,Pergel János,"['5-11', '7-11', '6-11']",0,3,15
Matis Ferenc,Matalin Bogdán,"['8-11', '4-11', '3-11']",0,3,3
Matis Ferenc,Kriston ZsoltPataki Bálint Szabolcs,"['3-11', '5-11', '4-11']",0,3,7
Keresztesi László,Héjj Tamás,"['6-11', '9-11', '8-11']",0,3,8
Keresztesi László,Pergel János,"['11-3', '6-11', '5-11', '6-11']",1,3,12
Keresztesi László,Matalin Bogdán,"['11-6', '9-11', '4-11', '18-20']",1,3,16
Keresztesi László,Kriston ZsoltPataki Bálint Szabolcs,"['11-9', '2-11', '2-11', '8-11']",1,3,4
