home_player,away_player,sets,resulthome,resultaway,match_number
Simon Gergő,Sipos Zoltán,[],3,0,1
Simon Gergő,Juhász-Vedres Sándor ifj.,[],2,3,5
Simon Gergő,Kun Lívia,[],3,1,9
Simon Gergő,Pósfai László,[],1,3,13
Iványi Gergő,Sipos Zoltán,[],3,0,14
Iványi Gergő,Juhász-Vedres Sándor ifj.,[],3,1,2
Iványi Gergő,Kun Lívia,[],3,0,6
Iványi Gergő,Pósfai László,[],3,1,10
Orosz Ferenc,Sipos Zoltán,[],0,3,11
Orosz Ferenc,Juhász-Vedres Sándor ifj.,[],1,3,15
Orosz Ferenc,Kun Lívia,[],3,2,3
Orosz Ferenc,Pósfai László,[],1,3,7
Botár Attila,Sipos Zoltán,[],2,3,8
Botár Attila,Juhász-Vedres Sándor ifj.,[],0,3,12
Botár Attila,Kun Lívia,[],3,0,16
Botár Attila,Pósfai László,[],0,3,4
