home_player,away_player,sets,resulthome,resultaway,match_number
Szabó László,Nagy Zoltán,[],3,0,1
Szabó László,Papp Nándor,[],2,3,5
Szabó László,Padla László,[],1,3,9
Szabó László,Tóth Károly,[],0,3,13
Pályi Attila,Nagy Zoltán,[],3,0,14
Pályi Attila,Papp Nándor,[],3,0,2
Pályi Attila,Padla László,[],2,3,6
Pályi Attila,Tóth Károly,[],3,1,10
Szabó Gergely,Nagy Zoltán,[],1,3,11
Szabó Gergely,Papp Nándor,[],3,0,15
Szabó Gergely,Padla László,[],3,0,3
Szabó Gergely,Tóth Károly,[],0,3,7
Kádár Péter,Nagy Zoltán,[],3,1,8
Kádár Péter,Papp Nándor,[],3,1,12
Kádár Péter,Padla László,[],0,3,16
Kádár Péter,Tóth Károly,[],3,1,4
