home_player,away_player,sets,resulthome,resultaway,match_number
Bíró Csaba,Stefán Ábel,[],2,3,1
Bíró Csaba,Bábik Zoltán,[],3,1,5
Bíró Csaba,Zubor Péter,[],3,0,9
Bíró Csaba,Stefán Bence,[],3,1,13
Mészáros Bálint,Stefán Ábel,[],3,0,14
Mészáros Bálint,Bábik Zoltán,[],3,2,2
Mészáros Bálint,Zubor Péter,[],3,1,6
Mészáros Bálint,Stefán Bence,[],3,0,10
Schwáb Vilmos,Stefán Ábel,[],2,3,11
Schwáb Vilmos,Bábik Zoltán,[],1,3,15
Schwáb Vilmos,Zubor Péter,[],1,3,3
Schwáb Vilmos,Stefán Bence,[],3,0,7
Nagy Zoltán,Stefán Ábel,[],3,0,8
Nagy Zoltán,Bábik Zoltán,[],3,0,12
Nagy Zoltán,Zubor Péter,[],3,1,16
Nagy Zoltán,Stefán Bence,[],3,0,4
