home_player,away_player,sets,resulthome,resultaway,match_number
Halász András,,[],3,0,1
Halász András,Kardos Géza,[],3,2,5
Halász András,Babusa Sándor,[],3,1,9
Halász András,Koppány György,[],3,0,13
Bonnyainé Varga Éva,,[],2,3,14
Bonnyainé Varga Éva,Kardos Géza,[],2,3,2
Bonnyainé Varga Éva,Babusa Sándor,[],2,3,6
Bonnyainé Varga Éva,Koppány György,[],1,3,10
Erdélyi László,,[],1,3,11
Erdélyi László,Kardos Géza,[],1,3,15
Erdélyi László,Babusa Sándor,[],3,1,3
Erdélyi László,Koppány György,[],3,2,7
Komár János,,[],3,2,8
Komár János,Kardos Géza,[],3,0,12
Komár János,Babusa Sándor,[],3,1,16
Komár János,Koppány György,[],3,2,4
