home_player,away_player,sets,resulthome,resultaway,match_number
Kricsfalusy Kornél,Pató Gábor,"['11-9', '12-10', '11-8']",3,0,1
Kricsfalusy Kornél,Lázár Zsolt,"['11-8', '11-8', '5-11', '11-7']",3,1,5
Kricsfalusy Kornél,Kelemen József id.,"['9-11', '11-8', '10-12', '10-12']",1,3,9
Kricsfalusy Kornél,Szandi Nándor Mihály,"['5-11', '5-11', '21-19', '12-14']",1,3,13
Király Zsolt,Pató Gábor,"['11-4', '11-6', '11-3']",3,0,14
Király Zsolt,Lázár Zsolt,"['11-2', '11-8', '11-8']",3,0,2
Király Zsolt,Kelemen József id.,"['8-11', '11-0', '12-10', '9-11']",3,2,6
Király Zsolt,Szandi Nándor Mihály,"['11-9', '11-4', '11-8']",3,0,10
Hachbold Tamás,Pató Gábor,"['11-7', '11-8', '11-7']",3,0,11
Hachbold Tamás,Lázár Zsolt,"['12-10', '12-10', '11-4']",3,0,15
Hachbold Tamás,Kelemen József id.,"['5-11', '6-11', '5-11']",0,3,3
Hachbold Tamás,Szandi Nándor Mihály,"['11-8', '5-11', '9-11', '11-8']",2,3,7
Emmer Péter,Pató Gábor,"['7-11', '11-2', '9-11', '11-9']",3,2,8
Emmer Péter,Lázár Zsolt,"['13-11', '5-11', '11-7', '11-9']",3,1,12
Emmer Péter,Kelemen József id.,"['11-7', '11-6', '11-7']",3,0,16
Emmer Péter,Szandi Nándor Mihály,"['10-12', '9-11', '7-11']",0,3,4
