home_player,away_player,sets,resulthome,resultaway,match_number
Soproni József,Sólyomi Péter,[],3,0,1
Soproni József,Szolnay Ádám Hunor,[],3,2,5
Soproni József,Matis Ferenc,[],3,0,9
Soproni József,Halász Dezső,[],3,0,13
Bognár Bendegúz,Sólyomi Péter,[],0,3,14
Bognár Bendegúz,Szolnay Ádám Hunor,[],3,2,2
Bognár Bendegúz,Matis Ferenc,[],3,1,6
Bognár Bendegúz,Halász Dezső,[],3,2,10
Farkas Zoltán,Sólyomi Péter,[],2,3,11
Farkas Zoltán,Szolnay Ádám Hunor,[],0,3,15
Farkas Zoltán,Matis Ferenc,[],3,0,3
Farkas Zoltán,Halász Dezső,[],1,3,7
Takács Dénes,Sólyomi Péter,[],3,1,8
Takács Dénes,Szolnay Ádám Hunor,[],0,3,12
Takács Dénes,Matis Ferenc,[],0,3,16
Takács Dénes,Halász Dezső,[],0,3,4
