home_player,away_player,sets,resulthome,resultaway,match_number
Nagy Géza,Dudás István,[],3,0,1
Nagy Géza,Szikora Márton,[],3,1,5
Nagy Géza,Szabó László,[],0,3,9
Nagy Géza,Szikora Bence,[],2,3,13
Muzsik János,Dudás István,[],3,1,14
Muzsik János,Szikora Márton,[],0,3,2
Muzsik János,Szabó László,[],1,3,6
Muzsik János,Szikora Bence,[],3,1,10
Méhes Gábor,Dudás István,[],3,0,11
Méhes Gábor,Szikora Márton,[],0,3,15
Méhes Gábor,Szabó László,[],0,3,3
Méhes Gábor,Szikora Bence,[],0,3,7
Frecska Sándor,Dudás István,[],3,0,8
Frecska Sándor,Szikora Márton,[],3,1,12
Frecska Sándor,Szabó László,[],3,2,16
Frecska Sándor,Szikora Bence,[],3,1,4
