home_player,away_player,sets,resulthome,resultaway,match_number
Horváth Kálmán,Muszta Csaba,[],3,0,1
Horváth Kálmán,Pergel János,[],2,3,5
Horváth Kálmán,Kapus Ferenc,[],3,1,9
Horváth Kálmán,Nemes György,[],1,3,13
Laskovics Levente,Muszta Csaba,[],3,0,14
Laskovics Levente,Pergel János,[],2,3,2
Laskovics Levente,Kapus Ferenc,[],3,1,6
Laskovics Levente,Nemes György,[],1,3,10
Márkus István,Muszta Csaba,[],3,1,11
Márkus István,Pergel János,[],1,3,15
Márkus István,Kapus Ferenc,[],3,0,3
Márkus István,Nemes György,[],2,3,7
Szabó József,Muszta Csaba,[],3,1,8
Szabó József,Pergel János,[],0,3,12
Szabó József,Kapus Ferenc,[],2,3,16
Szabó József,Nemes György,[],0,3,4
