home_player,away_player,sets,resulthome,resultaway,match_number
Urbán Erika,Szerdahelyi Péter,"['11-8', '11-2', '14-12']",3,0,1
Urbán Erika,Marosi Viktória dr.,"['6-11', '6-11', '11-9', '11-8']",2,3,5
Urbán Erika,Bodó Tivadar,"['11-13', '10-12', '6-11']",0,3,9
Urbán Erika,Nemes György,"['8-11', '6-11', '12-10', '9-11']",1,3,13
Nemes Gábor,Szerdahelyi Péter,"['14-12', '11-8', '9-11', '8-11']",3,2,14
Nemes Gábor,Marosi Viktória dr.,"['11-7', '9-11', '9-11', '8-11']",1,3,2
Nemes Gábor,Bodó Tivadar,"['12-14', '9-11', '9-11']",0,3,6
Nemes Gábor,Nemes György,"['6-11', '7-11', '3-11']",0,3,10
Várady Ágnes,Szerdahelyi Péter,"['8-11', '11-7', '11-9', '9-11']",3,2,11
Várady Ágnes,Marosi Viktória dr.,"['11-8', '9-11', '5-11', '11-5']",3,2,15
Várady Ágnes,Bodó Tivadar,"['5-11', '4-11', '6-11']",0,3,3
Várady Ágnes,Nemes György,"['5-11', '11-4', '7-11', '1-11']",1,3,7
Endrényi Gábor,Szerdahelyi Péter,"['11-5', '11-13', '8-11', '5-11']",1,3,8
Endrényi Gábor,Marosi Viktória dr.,"['11-8', '11-1', '12-10']",3,0,12
Endrényi Gábor,Bodó Tivadar,"['11-7', '11-9', '11-9']",3,0,16
Endrényi Gábor,Nemes György,"['8-11', '11-9', '8-11', '8-11']",1,3,4
