home_player,away_player,sets,resulthome,resultaway,match_number
Kovács Csaba,Holecz Barna,"['11-6', '11-7', '11-6']",3,0,1
Kovács Csaba,Bíró Zoltán,"['8-11', '9-11', '12-10', '12-10']",3,2,5
Kovács Csaba,Hercz attila,"['11-6', '11-6', '11-9']",3,0,9
Kovács Csaba,Kökény Levente,"['11-5', '11-7', '11-1']",3,0,13
Újházi CsillaÁnyos Béla,Holecz Barna,"['6-11', '6-11', '6-11']",0,3,14
Újházi CsillaÁnyos Béla,Bíró Zoltán,"['5-11', '9-11', '1-11']",0,3,2
Újházi CsillaÁnyos Béla,Hercz attila,"['7-11', '4-11', '9-11']",0,3,6
Újházi CsillaÁnyos Béla,Kökény Levente,"['9-11', '2-11', '14-16']",0,3,10
Németh Balázs,Holecz Barna,"['6-11', '10-12', '11-7', '6-11']",1,3,11
Németh Balázs,Bíró Zoltán,"['6-11', '10-12', '4-11']",0,3,15
Németh Balázs,Hercz attila,"['4-11', '8-11', '11-8', '8-11']",1,3,3
Németh Balázs,Kökény Levente,"['6-11', '6-11', '11-8', '11-7']",2,3,7
Balogh Gyula,Holecz Barna,"['11-3', '9-11', '8-11', '11-7']",3,2,8
Balogh Gyula,Bíró Zoltán,"['8-11', '6-11', '8-11']",0,3,12
Balogh Gyula,Hercz attila,"['4-11', '11-9', '11-5', '5-11']",2,3,16
Balogh Gyula,Kökény Levente,"['5-11', '5-11', '11-6', '8-11']",1,3,4
