home_player,away_player,sets,resulthome,resultaway,match_number
Juhász-Vedres Sándor,Méhes Gábor,[],0,3,1
Juhász-Vedres Sándor,Kaszás László,[],0,3,5
Juhász-Vedres Sándor,Gárdai Csaba,[],0,3,9
Juhász-Vedres Sándor,Bali Péter,[],1,3,13
Geiger János,Méhes Gábor,[],3,0,14
Geiger János,Kaszás László,[],3,0,2
Geiger János,Gárdai Csaba,[],2,3,6
Geiger János,Bali Péter,[],3,0,10
Juhász-Vedres Sándor ifj.,Méhes Gábor,[],3,1,11
Juhász-Vedres Sándor ifj.,Kaszás László,[],0,3,15
Juhász-Vedres Sándor ifj.,Gárdai Csaba,[],3,0,3
Juhász-Vedres Sándor ifj.,Bali Péter,[],3,0,7
Halmi István,Méhes Gábor,[],3,0,8
Halmi István,Kaszás László,[],0,3,12
Halmi István,Gárdai Csaba,[],0,3,16
Halmi István,Bali Péter,[],3,1,4
