home_player,away_player,sets,resulthome,resultaway,match_number
Bíró László,Bedő Balázs,[],3,0,1
Bíró László,Bors Bence,[],3,1,5
Bíró László,Bodó Tivadar,[],3,0,9
Bíró László,Berger Árpád,[],1,3,13
Sághi József,Bedő Balázs,[],3,1,14
Sághi József,Bors Bence,[],3,1,2
Sághi József,Bodó Tivadar,[],0,3,6
Sághi József,Berger Árpád,[],3,2,10
Hiriczkó Ede,Bedő Balázs,[],1,3,11
Hiriczkó Ede,Bors Bence,[],0,3,15
Hiriczkó Ede,Bodó Tivadar,[],3,1,3
Hiriczkó Ede,Berger Árpád,[],2,3,7
Szanda Szilárd,Bedő Balázs,[],3,1,8
Szanda Szilárd,Bors Bence,[],1,3,12
Szanda Szilárd,Bodó Tivadar,[],1,3,16
Szanda Szilárd,Berger Árpád,[],3,2,4
