home_player,away_player,sets,resulthome,resultaway,match_number
Gulyás István,Populás György,[],3,1,1
Gulyás István,Zacher Gizella,[],3,1,5
Gulyás István,Tar Csaba,[],3,1,9
Gulyás István,Kávássy Lóránd,[],3,0,13
Kelemen József id.,Populás György,[],1,3,14
Kelemen József id.,Zacher Gizella,[],0,3,2
Kelemen József id.,Tar Csaba,[],0,3,6
Kelemen József id.,Kávássy Lóránd,[],2,3,10
Muszta Csaba,Populás György,[],3,0,11
Muszta Csaba,Zacher Gizella,[],3,1,15
Muszta Csaba,Tar Csaba,[],3,1,3
Muszta Csaba,Kávássy Lóránd,[],2,3,7
Kelemen József ifj.,Populás György,[],1,3,8
Kelemen József ifj.,Zacher Gizella,[],3,0,12
Kelemen József ifj.,Tar Csaba,[],3,1,16
Kelemen József ifj.,Kávássy Lóránd,[],3,1,4
