home_player,away_player,sets,resulthome,resultaway,match_number
Gábor Benjamin,Orosz Ferenc,"['11-9', '12-14', '11-9', '11-9']",3,1,1
Gábor Benjamin,Tóth MártaMarosán Tamás,"['11-7', '11-6', '11-2']",3,0,5
Gábor Benjamin,Szalai István,"['11-2', '11-9', '11-3']",3,0,9
Gábor Benjamin,Botár Attila,"['11-4', '11-5', '11-7']",3,0,13
Gyuris Alajos Tibor,Orosz Ferenc,"['11-7', '13-15', '7-11', '12-10']",3,2,14
Gyuris Alajos Tibor,Tóth MártaMarosán Tamás,"['11-6', '11-6', '3-11', '6-11']",3,2,2
Gyuris Alajos Tibor,Szalai István,"['5-11', '9-11', '8-11']",0,3,6
Gyuris Alajos Tibor,Botár Attila,"['11-6', '11-8', '11-8']",3,0,10
Gombos Ákos,Orosz Ferenc,"['9-11', '14-12', '11-3', '11-6']",3,1,11
Gombos Ákos,Tóth MártaMarosán Tamás,"['6-11', '11-3', '11-8', '12-10']",3,1,15
Gombos Ákos,Szalai István,"['6-11', '11-7', '11-9', '8-11']",2,3,3
Gombos Ákos,Botár Attila,"['4-11', '11-9', '11-8', '13-11']",3,1,7
Péntek TiborBercsényi Tibor,Orosz Ferenc,"['6-11', '9-11', '8-11']",0,3,8
Péntek TiborBercsényi Tibor,Tóth MártaMarosán Tamás,"['11-7', '11-6', '17-19', '11-7']",3,1,12
Péntek TiborBercsényi Tibor,Szalai István,"['11-7', '12-10', '11-5']",3,0,16
Péntek TiborBercsényi Tibor,Botár Attila,"['15-17', '7-11', '8-11']",0,3,4
