home_player,away_player,sets,resulthome,resultaway,match_number
Monostori Balázs,Lázár Zsolt,[],3,0,1
Monostori Balázs,Kelemen József ifj.,[],3,0,5
Monostori Balázs,Nincs játékos,[],3,0,9
Monostori Balázs,Szandi Nándor Mihály,[],1,3,13
Lengyel Zoltán,Lázár Zsolt,[],0,3,14
Lengyel Zoltán,Kelemen József ifj.,[],1,3,2
Lengyel Zoltán,Nincs játékos,[],3,0,6
Lengyel Zoltán,Szandi Nándor Mihály,[],1,3,10
Gál Péter,Lázár Zsolt,[],3,0,11
Gál Péter,Kelemen József ifj.,[],3,0,15
Gál Péter,Nincs játékos,[],3,0,3
Gál Péter,Szandi Nándor Mihály,[],3,2,7
Lőrincz Sándor,Lázár Zsolt,[],3,2,8
Lőrincz Sándor,Kelemen József ifj.,[],2,3,12
Lőrincz Sándor,Nincs játékos,[],3,0,16
Lőrincz Sándor,Szandi Nándor Mihály,[],1,3,4
