home_player,away_player,sets,resulthome,resultaway,match_number
Harsányi Zsolt Tamás,Tóth MártaMarosán Tamás,"['11-6', '11-1', '11-6']",3,0,1
Harsányi Zsolt Tamás,Orosz Ferenc,"['4-11', '7-11', '11-7', '11-8']",3,2,5
Harsányi Zsolt Tamás,Szalai István,"['12-10', '11-4', '11-4']",3,0,9
Harsányi Zsolt Tamás,Botár Attila,"['11-6', '3-11', '8-11', '10-12']",1,3,13
Lipka Zsolt,Tóth MártaMarosán Tamás,"['12-10', '12-10', '11-4']",3,0,14
Lipka Zsolt,Orosz Ferenc,"['11-2', '5-11', '11-6', '9-11']",2,3,2
Lipka Zsolt,Szalai István,"['11-7', '11-6', '11-8']",3,0,6
Lipka Zsolt,Botár Attila,"['5-11', '7-11', '9-11']",0,3,10
Horgonyi-Szabó Árpád,Tóth MártaMarosán Tamás,"['11-7', '11-5', '11-5']",3,0,11
Horgonyi-Szabó Árpád,Orosz Ferenc,"['11-6', '11-13', '11-7', '8-11']",3,2,15
Horgonyi-Szabó Árpád,Szalai István,"['14-12', '11-5', '11-5']",3,0,3
Horgonyi-Szabó Árpád,Botár Attila,"['7-11', '9-11', '11-7', '11-6']",2,3,7
Éll József,Tóth MártaMarosán Tamás,"['11-5', '11-5', '9-11', '14-12']",3,1,8
Éll József,Orosz Ferenc,"['11-8', '10-12', '11-6', '11-6']",3,1,12
Éll József,Szalai István,"['11-6', '6-11', '11-9', '8-11']",2,3,16
Éll József,Botár Attila,"['11-6', '7-11', '11-9', '10-12']",2,3,4
