home_player,away_player,sets,resulthome,resultaway,match_number
Nagy Ferenc,Kapus Ferenc,[],3,1,1
Nagy Ferenc,Pergel János,[],3,1,5
Nagy Ferenc,Muszta Csaba,[],0,3,9
Nagy Ferenc,Nemes György,[],2,3,13
Győrffy Sándor,Kapus Ferenc,[],3,1,14
Győrffy Sándor,Pergel János,[],0,3,2
Győrffy Sándor,Muszta Csaba,[],1,3,6
Győrffy Sándor,Nemes György,[],0,3,10
Palágyi Tivadar,Kapus Ferenc,[],3,0,11
Palágyi Tivadar,Pergel János,[],0,3,15
Palágyi Tivadar,Muszta Csaba,[],2,3,3
Palágyi Tivadar,Nemes György,[],2,3,7
Jászay László,Kapus Ferenc,[],3,2,8
Jászay László,Pergel János,[],0,3,12
Jászay László,Muszta Csaba,[],1,3,16
Jászay László,Nemes György,[],0,3,4
