home_player,away_player,sets,resulthome,resultaway,match_number
Szarvas Tamás,Csizmás Ferenc,[],1,3,1
Szarvas Tamás,Dibusz Tibor,[],3,0,5
Szarvas Tamás,Nincs játékos,[],3,0,9
Szarvas Tamás,Kormos István,[],2,3,13
Nagy Tamás,Csizmás Ferenc,[],3,0,14
Nagy Tamás,Dibusz Tibor,[],3,1,2
Nagy Tamás,Nincs játékos,[],3,0,6
Nagy Tamás,Kormos István,[],0,3,10
Kocsis Gábor,Csizmás Ferenc,[],3,0,11
Kocsis Gábor,Dibusz Tibor,[],1,3,15
Kocsis Gábor,Nincs játékos,[],3,0,3
Kocsis Gábor,Kormos István,[],3,2,7
Szabó Miklós,Csizmás Ferenc,[],3,0,8
Szabó Miklós,Dibusz Tibor,[],3,0,12
Szabó Miklós,Nincs játékos,[],3,0,16
Szabó Miklós,Kormos István,[],2,3,4
