home_player,away_player,sets,resulthome,resultaway,match_number
Kelemen József id.,Takács Lajos,[],1,3,1
Kelemen József id.,Takács-Szentiványi Ildikó,[],3,1,5
Kelemen József id.,Tóth Gyula,[],0,3,9
Kelemen József id.,Takács  Attila,[],0,3,13
Muszta Csaba,Takács Lajos,[],0,3,14
Muszta Csaba,Takács-Szentiványi Ildikó,[],3,1,2
Muszta Csaba,Tóth Gyula,[],3,1,6
Muszta Csaba,Takács  Attila,[],1,3,10
Gulyás István,Takács Lajos,[],0,3,11
Gulyás István,Takács-Szentiványi Ildikó,[],3,0,15
Gulyás István,Tóth Gyula,[],2,3,3
Gulyás István,Takács  Attila,[],2,3,7
Kelemen József ifj.,Takács Lajos,[],2,3,8
Kelemen József ifj.,Takács-Szentiványi Ildikó,[],3,1,12
Kelemen József ifj.,Tóth Gyula,[],2,3,16
Kelemen József ifj.,Takács  Attila,[],1,3,4
