home_player,away_player,sets,resulthome,resultaway,match_number
Lippai László,Márkus István,[],0,3,1
Lippai László,Laskovics Levente,[],0,3,5
Lippai László,Horváth Kálmán,[],0,3,9
Lippai László,Szabó József,[],3,2,13
Mühl Gabriella,Márkus István,[],1,3,14
Mühl Gabriella,Laskovics Levente,[],0,3,2
Mühl Gabriella,Horváth Kálmán,[],0,3,6
Mühl Gabriella,Szabó József,[],3,2,10
Maczenkó Ferenc,Márkus István,[],0,3,11
Maczenkó Ferenc,Laskovics Levente,[],1,3,15
Maczenkó Ferenc,Horváth Kálmán,[],3,2,3
Maczenkó Ferenc,Szabó József,[],3,1,7
Szabó Attila,Márkus István,[],3,1,8
Szabó Attila,Laskovics Levente,[],3,0,12
Szabó Attila,Horváth Kálmán,[],3,0,16
Szabó Attila,Szabó József,[],3,1,4
