home_player,away_player,sets,resulthome,resultaway,match_number
Nagy Gergely,Balog István,[],3,1,1
Nagy Gergely,Bősz Gábor,[],3,1,5
Nagy Gergely,Tóth Károly,[],2,3,9
Nagy Gergely,Fail György,[],3,2,13
Harsányi Zsolt Tamás,Balog István,[],3,1,14
Harsányi Zsolt Tamás,Bősz Gábor,[],3,2,2
Harsányi Zsolt Tamás,Tóth Károly,[],0,3,6
Harsányi Zsolt Tamás,Fail György,[],1,3,10
Éll József,Balog István,[],0,3,11
Éll József,Bősz Gábor,[],0,3,15
Éll József,Tóth Károly,[],0,3,3
Éll József,Fail György,[],1,3,7
Fehérhegyi Attila,Balog István,[],1,3,8
Fehérhegyi Attila,Bősz Gábor,[],2,3,12
Fehérhegyi Attila,Tóth Károly,[],0,3,16
Fehérhegyi Attila,Fail György,[],2,3,4
